Site,Month,qty sold ,DECRIBPTION,UPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,,6,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,2,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",,5,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,4,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",,6,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,0,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",,1,CABOT CHSE STK SHARP CHEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,2,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,2,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,2,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,4,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,3,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,4,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,5,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,0,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,3,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,2,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,2,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,1,CABOT CRACKER CUTS PEPPER JACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,3,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,4,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,3,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,4,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,6,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,2,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,3,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,2,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,4,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,1,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,2,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,1,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,1,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,2,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,8,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,5,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,3,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,6,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,2,CABOT CRACKER CUTS VT SHRP CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,1,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,2,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,1,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,0,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,1,CABOT DIP RANCH,000007835451513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,1,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,2,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,1,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,0,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,1,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,1,CABOT DIP VEGGIE,000007835451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,4,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,9,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,6,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,4,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,1,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,1,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,3,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,6,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,4,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,1,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,3,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,2,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,1,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,0,CABOT SOUR CREAM,000007835422403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,0,CHEESEWICH COLBY JACK & SALAMI,000070989300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
